countryName,countryCode,airportName,airportCode,cityName,latitude,longitude
Germany,DEU,Hirzenhain,EDFI,Hirzenhain,50.7875,8.392166666666666
Germany,DEU,Lager Hammelburg,EDFJ,Lager Hammelburg,50.09861111111111,9.883333333333333
Germany,DEU,Bad Kissingen,EDFK,Bad Kissingen,50.21055555555556,10.068833333333334
Germany,DEU,Lutzellinden,EDFL,Giessen,50.54388888888889,8.590277777777779
Germany,DEU,Mannheim City,EDFM,Mannheim,49.47270555555556,8.51426388888889
Germany,DEU,Marburg-Schonstadt,EDFN,Marburg-Schonstadt,50.8745,8.815000000000001
Germany,DEU,Michelstadt/Odw.,EDFO,Michelstadt/Odw.,49.6785,8.972333333333333
Germany,DEU,Ober-Morlen,EDFP,Ober-Morlen,50.36194444444445,8.710555555555555
Germany,DEU,Allendorf/Eder,EDFQ,Allendorf/Eder,51.03536944444444,8.680863888888888
Germany,DEU,Rothenburg O.D. Tauber,EDFR,Rothenburg O.D. Tauber,49.39066666666667,10.218833333333334
Germany,DEU,Schweinfurt Sud,EDFS,Schweinfurt,50.0105,10.251333333333333
Germany,DEU,Lauterbach,EDFT,Lauterbach,50.683166666666665,9.410333333333334
Germany,DEU,Mainbullau,EDFU,Mainbullau,49.69499999999999,9.181999999999999
Germany,DEU,Worms,EDFV,Worms,49.60638888888889,8.366666666666667
Germany,DEU,Schenkenturm,EDFW,Wurzburg,49.818000000000005,9.897166666666665
Germany,DEU,Hockenheim,EDFX,Hockenheim,49.32533333333334,8.528500000000001
Germany,DEU,Elz,EDFY,Elz,50.426944444444445,8.011111111111111
Germany,DEU,Finthen,EDFZ,Mainz,49.9685,8.148
Germany,DEU,Ailertchen,EDGA,Ailertchen,50.5925,7.944444444444445
Germany,DEU,Breitscheid,EDGB,Breitscheid,50.677166666666665,8.170333333333332
Germany,DEU,Eisenach-Kindel,EDGE,Eisenach-Kindel,50.992222222222225,10.476111111111111
Germany,DEU,Jossa,EDGF,Fulda,50.47555555555556,9.441944444444445
Germany,DEU,Hettstadt,EDGH,Hettstadt,49.79861111111111,9.836944444444445
Germany,DEU,Buhlhof,EDGI,Ingelfingen,49.32166666666667,9.663611111111111
Germany,DEU,Korbach,EDGK,Korbach,51.25388888888889,8.876111111111111
Germany,DEU,Lohrbach,EDGM,Mosbach,49.39888888888889,9.123888888888889
Germany,DEU,Oppenheim,EDGP,Oppenheim,49.841,8.375833333333334
Germany,DEU,Schameder,EDGQ,Schameder,51,8.306944444444445
Germany,DEU,Reiskirchen,EDGR,Giessen,50.56666666666667,8.869722222222222
Germany,DEU,Siegerland,EDGS,Siegerland,50.707658333333335,8.082969444444444
Germany,DEU,Bottenhorn,EDGT,Bottenhorn,50.79472222222222,8.46361111111111
Germany,DEU,Unterschupf,EDGU,Unterschupf,49.5155,9.668333333333333
Germany,DEU,Graner Berg,EDGW,Wolfhagen,51.306999999999995,9.175333333333333
Germany,DEU,Walldorf,EDGX,Walldorf,49.303888888888885,8.658888888888889
Germany,DEU,Weinheim/Bergstrasse,EDGZ,Weinheim/Bergstrasse,49.5675,8.611166666666666
Germany,DEU,Ahlhorn,EDHA,Ahlhorn,52.88883333333333,8.232833333333334
Germany,DEU,Grube,EDHB,Grube,54.24527777777778,11.024722222222223
Germany,DEU,Rehbeck,EDHC,Luchow,53.016,11.145666666666667
Germany,DEU,Heilbad Heiligenstadt,EDHD,Gottingen,51.4075,10.145333333333333
Germany,DEU,Heist,EDHE,Uetersen,53.647,9.704166666666666
Germany,DEU,Hungriger Wolf,EDHF,Itzehoe,53.99444444444445,9.57861111111111
Germany,DEU,Luneburg,EDHG,Luneburg,53.248333333333335,10.45861111111111
Germany,DEU,Finkenwerder,EDHI,Hamburg,53.53379722222222,9.832286111111111
Germany,DEU,Holtenau,EDHK,Kiel,54.379469444444446,10.145147222222223
Germany,DEU,Blankensee,EDHL,Lubeck,53.805366666666664,10.719222222222223
Germany,DEU,Hartenholm,EDHM,Hartenholm,53.915,10.0405
Germany,DEU,Neumunster,EDHN,Neumunster,54.078611111111115,9.940555555555555
Germany,DEU,Ahrenlohe,EDHO,Ahrenlohe,53.7,9.740555555555554
Germany,DEU,Pellworm,EDHP,Pellworm,54.53583333333333,8.681833333333334
Germany,DEU,Stade,EDHS,Stade,53.56133333333333,9.498333333333333
Germany,DEU,Lauenbruck,EDHU,Lauenbruck,53.20722222222223,9.573888888888888
Germany,DEU,Wahlstedt,EDHW,Wahlstedt,53.969500000000004,10.221666666666668
Germany,DEU,Memmingen,EDJA,Memmingen,47.988822222222225,10.239483333333332
Germany,DEU,Grabenstatt,EDJG,Grabenstatt,47.853,12.550500000000001
Germany,DEU,Merzbruck,EDKA,Aachen,50.823,6.186333333333334
Germany,DEU,Hangelar,EDKB,Bonn,50.76888888888889,7.16388888888889
Germany,DEU,Hegenscheid,EDKD,Altena,51.31305555555555,7.703611111111111
Germany,DEU,Auf Dem Dumpel,EDKF,Bergneustadt,51.051944444444445,7.706388888888889
Germany,DEU,Hunsborn,EDKH,Hunsborn,50.928888888888885,7.899166666666666
Germany,DEU,Betzdorf-Kirchen,EDKI,Betzdorf-Kirchen,50.81722222222223,7.830555555555556
Germany,DEU,Leverkusen,EDKL,Leverkusen,51.015277777777776,7.006111111111111
Germany,DEU,Schuren,EDKM,Meschede,51.30233333333333,8.237333333333332
Germany,DEU,Neye,EDKN,Wipperfurth,51.123666666666665,7.3741666666666665
Germany,DEU,Brilon/Hochsauerland,EDKO,Brilon/Hochsauerland,51.402499999999996,8.641944444444444
Germany,DEU,Huinghausen,EDKP,Plettenberg,51.19194444444444,7.789444444444444
Germany,DEU,Rennefeld,EDKR,Schmallenberg,51.1615,8.260666666666667
Germany,DEU,Finnentrop,EDKU,Attendorn,51.14611111111111,7.936944444444444
Germany,DEU,Dahlemer Binz,EDKV,Dahlemer Binz,50.40555555555555,6.528888888888889
Germany,DEU,Kuntrop,EDKW,Werdohl,51.29694444444444,7.816666666666666
Germany,DEU,Meinerzhagen,EDKZ,Meinerzhagen,51.101,7.599666666666667
Germany,DEU,Menden,EDLA,Arnsberg,51.483333333333334,7.899444444444444
Germany,DEU,Borkenberge,EDLB,Borkenberge,51.78033333333333,7.290333333333333
Germany,DEU,Kamp-Lintfort,EDLC,Kamp-Lintfort,51.528888888888886,6.536111111111111
Germany,DEU,Schwarze Heide,EDLD,Dinslaken,51.61611111111111,6.861111111111111
Germany,DEU,Essen-Mulheim,EDLE,Essen-Mulheim,51.40222222222222,6.937222222222222
Germany,DEU,Niershorst,EDLF,Grefrath,51.334,6.359333333333333
Germany,DEU,Asperden,EDLG,Goch,51.69083333333333,6.104166666666666
Germany,DEU,Lippewiesen,EDLH,Hamm,51.69,7.816666666666666
Germany,DEU,Bielefeld,EDLI,Bielefeld,51.96472222222223,8.544722222222221
Germany,DEU,Detmold,EDLJ,Detmold,51.940999999999995,8.904166666666667
Germany,DEU,Egelsberg,EDLK,Krefeld,51.385,6.5874999999999995
Germany,DEU,Loemuhle,EDLM,Marl,51.647,7.163666666666667
Germany,DEU,Monchengladbach,EDLN,Monchengladbach,51.23027777777778,6.504444444444444
Germany,DEU,Oerlinghausen,EDLO,Oerlinghausen,51.9325,8.662
Germany,DEU,Paderborn/Lippstadt,EDLP,Paderborn/Lippstadt,51.614088888888894,8.616316666666666
Germany,DEU,Haxterberg,EDLR,Paderborn,51.68833333333333,8.774833333333333
Germany,DEU,Vreden,EDLS,Stadtlohn,51.99583333333334,6.8405555555555555
Germany,DEU,Telgte,EDLT,Munster,51.94472222222222,7.772777777777778
Germany,DEU,Niederrhein,EDLV,Niederrhein,51.60241388888889,6.142172222222222
Germany,DEU,Dortmund,EDLW,Dortmund,51.51831388888889,7.612241666666666
Germany,DEU,Romerwardt,EDLX,Wesel,51.66283333333333,6.595666666666666
Germany,DEU,Hoxfeld,EDLY,Borken,51.85333333333333,6.8148333333333335
Germany,DEU,Bad Sassendorf,EDLZ,Soest,51.57805555555556,8.214722222222221
Germany,DEU,Augsburg,EDMA,Augsburg,48.42515833333333,10.931763888888888
Germany,DEU,Biberach An Der Riss,EDMB,Biberach An Der Riss,48.111000000000004,9.762833333333333
Germany,DEU,Blaubeuren,EDMC,Blaubeuren,48.41972222222222,9.79888888888889
Germany,DEU,Grobenried,EDMD,Dachau,48.228500000000004,11.423166666666667
Germany,DEU,Eggenfelden,EDME,Eggenfelden,48.39611111111111,12.723611111111111
Germany,DEU,Furstenzell,EDMF,Furstenzell,48.518,13.346
Germany,DEU,Donauried,EDMG,Gunzburg,48.48722222222222,10.283333333333333
Germany,DEU,Reutberg,EDMH,Gunzenhausen,49.11194444444445,10.781944444444445
Germany,DEU,Illertissen,EDMI,Illertissen,48.23527777777778,10.137777777777778
Germany,DEU,Jesenwang,EDMJ,Jesenwang,48.17444444444444,11.125
Germany,DEU,Durach,EDMK,Kempten,47.69277777777778,10.338333333333335
Germany,DEU,Landshut,EDML,Landshut,48.51166666666666,12.033333333333333
Germany,DEU,Mattsies,EDMN,Mindelheim,48.10883333333334,10.524333333333335
Germany,DEU,Oberpfaffenhofen,EDMO,Oberpfaffenhofen,48.081363888888895,11.283066666666668
Germany,DEU,Vilsbiburg,EDMP,Vilsbiburg,48.4265,12.345500000000001
Germany,DEU,Genderkingen,EDMQ,Donauworth,48.70277777777778,10.851111111111111
Germany,DEU,Straubing,EDMS,Straubing,48.90095,12.518186111111111
Germany,DEU,Tannheim,EDMT,Tannheim,48.01083333333333,10.100833333333332
Germany,DEU,Gundelfingen,EDMU,Gundelfingen,48.56944444444445,10.358888888888888
Germany,DEU,Vilshofen,EDMV,Vilshofen,48.63516666666666,13.195666666666668
Germany,DEU,Deggendorf,EDMW,Deggendorf,48.83027777777778,12.879722222222222
Germany,DEU,Muhldorf,EDMY,Muhldorf,48.28,12.501944444444444
Germany,DEU,Waldkraiburg,EDNA,Ampfing,48.26433333333333,12.414
Germany,DEU,Arnbruck,EDNB,Arnbruck,49.125166666666665,12.985
Germany,DEU,Beilngries,EDNC,Beilngries,49.021388888888886,11.48472222222222
Germany,DEU,Sinbronn,EDND,Dinkelsbuhl,49.065,10.401
Germany,DEU,Erbach,EDNE,Erbach,48.341944444444444,9.916666666666666
Germany,DEU,Elsenthal-Grafenau,EDNF,Elsenthal-Grafenau,48.82233333333334,13.3675
Germany,DEU,Giengen/Brenz,EDNG,Giengen/Brenz,48.63516666666666,10.215499999999999
Germany,DEU,Bad Worishofen-Nord,EDNH,Bad Worishofen,48.016333333333336,10.616
Germany,DEU,Berching,EDNI,Berching,49.13055555555555,11.444166666666668
Germany,DEU,Egweil,EDNJ,Neuburg,48.782222222222224,11.215277777777777
Germany,DEU,Kirchdorf/Inn,EDNK,Kirchdorf/Inn,48.2385,12.976833333333333
Germany,DEU,Unterzeil,EDNL,Leutkirch,47.85888888888889,10.014444444444445
Germany,DEU,Nordlingen,EDNO,Nordlingen,48.871,10.505833333333333
Germany,DEU,Pfarrkirchen,EDNP,Pfarrkirchen,48.42016666666667,12.864833333333333
Germany,DEU,Bopfingen,EDNQ,Bopfingen,48.8485,10.333833333333335
Germany,DEU,Oberhub,EDNR,Regensburg,49.142,12.081833333333334
Germany,DEU,Schwabmunchen,EDNS,Schwabmunchen,48.17933333333333,10.702833333333333
Germany,DEU,Bubenheim,EDNT,Treuchtlingen,48.996,10.884833333333333
Germany,DEU,Thannhausen,EDNU,Thannhausen,48.290277777777774,10.441944444444445
Germany,DEU,Vogtareuth,EDNV,Vogtareuth,47.946,12.204666666666666
Germany,DEU,Weissenhorn,EDNW,Weissenhorn,48.28944444444444,10.140277777777778
Germany,DEU,Oberschleissheim,EDNX,Oberschleissheim,48.23888888888889,11.559166666666668
Germany,DEU,Friedrichshafen,EDNY,Friedrichshafen,47.67131666666666,9.511486111111111
Germany,DEU,Haidberg,EDNZ,Zell,50.13666666666666,11.7945
Germany,DEU,Auerbach,EDOA,Auerbach,50.49722222222222,12.378055555555555
Germany,DEU,Bad Berka,EDOB,Bad Berka,50.904444444444444,11.256944444444445
Germany,DEU,Gardelegen,EDOC,Gardelegen,52.52777777777778,11.354166666666666
Germany,DEU,Reinsdorf,EDOD,Reinsdorf,51.901111111111106,13.194444444444445
Germany,DEU,Bohlen,EDOE,Bohlen,51.21527777777778,12.367777777777778
Germany,DEU,Bad Frankenhausen,EDOF,Bad Frankenhausen,51.37316666666667,11.141333333333332
Germany,DEU,Beilrode,EDOG,Torgau,51.571111111111115,13.052222222222223
Germany,DEU,Langhennersdorf,EDOH,Langhennersdorf,50.94833333333333,13.261666666666667
Germany,DEU,Bienenfarm,EDOI,Bienenfarm,52.66,12.745833333333332
Germany,DEU,Lusse,EDOJ,Lusse,52.14416666666666,12.669666666666666
Germany,DEU,Groschwitz,EDOK,Rudolstadt,50.73277777777778,11.23611111111111
Germany,DEU,Oschersleben,EDOL,Oschersleben,52.038,11.205666666666666
Germany,DEU,Klein Muhlingen,EDOM,Klein Muhlingen,51.9475,11.769722222222223
Germany,DEU,Neuhardenberg,EDON,Neuhardenberg,52.613055555555555,14.242777777777777
Germany,DEU,Schwerin-Parchim,EDOP,Schwerin-Parchim,53.42699722222222,11.783436111111111
Germany,DEU,Oschatz,EDOQ,Oschatz,51.29694444444444,13.078055555555554
Germany,DEU,Stolln/Rhinow,EDOR,Stolln/Rhinow,52.74111111111111,12.389999999999999
Germany,DEU,Pennewitz,EDOS,Pennewitz,50.6695,11.050666666666668
Germany,DEU,Obergrochlitz,EDOT,Greiz,50.64416666666666,12.174833333333332
Germany,DEU,Umpferstedt,EDOU,Weimar,50.96472222222223,11.400277777777777
Germany,DEU,Stendal-Borstel,EDOV,Stendal-Borstel,52.62883333333333,11.82
Germany,DEU,Vielist,EDOW,Waren,53.56861111111112,12.652777777777779
Germany,DEU,Renneritz,EDOX,Renneritz,51.59305555555556,12.237222222222222
Germany,DEU,Zackmunde,EDOZ,Schonebeck,51.99633333333333,11.792166666666667
Germany,DEU,Elchingen,EDPA,Aalen-Heidenheim,48.777833333333334,10.264666666666667
Germany,DEU,Bad Ditzenbach,EDPB,Bad Ditzenbach,48.562777777777775,9.729166666666666
Germany,DEU,Jolling,EDPC,Bad Endorf,47.926833333333335,12.287166666666666
Germany,DEU,Dingolfing,EDPD,Dingolfing,48.657777777777774,12.500555555555556
Germany,DEU,Eichstatt,EDPE,Eichstatt,48.87694444444445,11.182222222222222
Germany,DEU,Schwandorf,EDPF,Schwandorf,49.34055555555556,12.184722222222222
Germany,DEU,Griesau,EDPG,Griesau,48.95366666666667,12.421333333333333
Germany,DEU,Schwabach-Buchenbach,EDPH,Schwabach-Buchenbach,49.26866666666667,11.0095
Germany,DEU,Moosburg auf der Kippe,EDPI,Moosburg auf der Kippe,48.4575,11.942833333333333
Germany,DEU,Laichingen,EDPJ,Laichingen,48.49638888888889,9.639166666666666
Germany,DEU,Schonberg,EDPK,Schonberg,48.047777777777775,12.500555555555556
Germany,DEU,Donzdorf,EDPM,Donzdorf,48.67805555555555,9.843611111111112
Germany,DEU,Neumarkt/Opf.,EDPO,Neumarkt/Opf.,49.285555555555554,11.444722222222222
Germany,DEU,Schmidgaden,EDPQ,Schmidgaden,49.42972222222222,12.096944444444444
Germany,DEU,Donauworth,EDPR,Donauworth,48.707486111111116,10.769258333333335
Germany,DEU,Sonnen,EDPS,Sonnen,48.68277777777777,13.695833333333333
Germany,DEU,Gerstetten,EDPT,Gerstetten,48.62111111111111,10.061111111111112
Germany,DEU,Amalienhof,EDPU,Bartholoma,48.74666666666667,10.005
Germany,DEU,Thalmassing-Waizenhofen,EDPW,Thalmassing-Waizenhofen,49.06433333333333,11.209499999999998
Germany,DEU,Ellwangen,EDPY,Ellwangen,48.961111111111116,10.236388888888888
Germany,DEU,Breitenau,EDQA,Bamberg,49.9205,10.9145
Germany,DEU,Brandensteinsebene,EDQC,Coburg,50.26327777777778,10.995049999999999
Germany,DEU,Bayreuth,EDQD,Bayreuth,49.98442777777778,11.638569444444444
Germany,DEU,Burg Feuerstein,EDQE,Burg Feuerstein,49.79383333333333,11.133166666666668
Germany,DEU,Petersdorf,EDQF,Ansbach,49.362,10.669666666666666
Germany,DEU,Giebelstadt,EDQG,Giebelstadt,49.648130555555554,9.966483333333333
Germany,DEU,Herzogenaurach,EDQH,Herzogenaurach,49.58277777777778,10.878055555555555
Germany,DEU,Lauf-Lillinghof,EDQI,Lauf-Lillinghof,49.60466666666667,11.283833333333334
Germany,DEU,Kulmbach,EDQK,Kulmbach,50.135,11.45861111111111
Germany,DEU,Lichtenfels,EDQL,Lichtenfels,50.14833333333333,11.047333333333333
Germany,DEU,Hof-Plauen,EDQM,Hof-Plauen,50.28883611111111,11.854919444444445
Germany,DEU,Neustadt/Aisch,EDQN,Neustadt/Aisch,49.587833333333336,10.577666666666666
Germany,DEU,Ottengruner Heide,EDQO,Ottengruner Heide,50.225833333333334,11.7325
Germany,DEU,Plossen,EDQP,Rosenthal-Field,49.863,11.787666666666667
Germany,DEU,Sendelbach,EDQR,Ebern,50.03972222222222,10.822777777777777
Germany,DEU,Goldlauter,EDQS,Suhl,50.63216666666667,10.726
Germany,DEU,Schweinfurt,EDQT,Hassfurt,50.018055555555556,10.529444444444445
Germany,DEU,Weiden/Opf.,EDQW,Weiden/Opf.,49.67883333333333,12.1165
Germany,DEU,Hetzleser Berg,EDQX,Hetzleser Berg,49.64222222222222,11.161666666666667
Germany,DEU,Steinrucken,EDQY,Coburg,50.23016666666667,10.995833333333332
Germany,DEU,Zipser Berg,EDQZ,Pegnitz,49.762166666666666,11.574666666666666
Germany,DEU,Bad Neuenahr-Ahrweiler,EDRA,Bad Neuenahr-Ahrweiler,50.55777777777777,7.137222222222222
Germany,DEU,Bitburg,EDRB,Bitburg,49.945277777777775,6.5649999999999995
Germany,DEU,Neumagen-Dhron,EDRD,Neumagen-Dhron,49.842666666666666,6.916166666666667
Germany,DEU,Mendig,EDRE,Mendig,50.366,7.315333333333333
Germany,DEU,Bad Durkheim,EDRF,Bad Durkheim,49.473,8.196333333333333
Germany,DEU,Gottschied,EDRG,Idar-Oberstein,49.73277777777778,7.338055555555555
Germany,DEU,Hoppstadten-Weiersbach,EDRH,Hoppstadten-Weiersbach,49.611333333333334,7.1850000000000005
Germany,DEU,Linkenheim,EDRI,Linkenheim,49.14111111111111,8.39472222222222
Germany,DEU,Duren,EDRJ,Saarlouis,49.3125,6.674
Germany,DEU,Winningen,EDRK,Koblenz,50.32555555555556,7.528611111111111
Germany,DEU,Lachen-Speyerdorf,EDRL,Lachen-Speyerdorf,49.33083333333334,8.205166666666665
Germany,DEU,Mont Royal,EDRM,Traben-Trarbach,49.96783333333334,7.111666666666666
Germany,DEU,Nannhausen,EDRN,Nannhausen,49.97,7.4785
Germany,DEU,Schweighofen,EDRO,Schweighofen,49.031666666666666,7.99
Germany,DEU,Pirmasens,EDRP,Pirmasens,49.26555555555556,7.490833333333334
Germany,DEU,Domberg,EDRS,Bad Sobernheim,49.79083333333333,7.6658333333333335
Germany,DEU,Fohren,EDRT,Trier,49.86416666666667,6.7877777777777775
Germany,DEU,Wershofen/Eifel,EDRV,Wershofen/Eifel,50.45183333333333,6.786
Germany,DEU,Wienau,EDRW,Dierdorf,50.56638888888889,7.653888888888889
Germany,DEU,Speyer,EDRY,Speyer,49.302166666666665,8.451666666666666
Germany,DEU,Zweibrucken,EDRZ,Zweibrucken,49.209525,7.400647222222222
Germany,DEU,Degerfeld,EDSA,Albstadt,48.249722222222225,9.06027777777778
Germany,DEU,Karlsruhe/Baden-Baden,EDSB,Karlsruhe/Baden-Baden,48.779352777777774,8.080499999999999
Germany,DEU,Bezgenriet,EDSE,Goppingen,48.65833333333333,9.625
Germany,DEU,Grabenstetten,EDSG,Grabenstetten,48.53616666666667,9.437
Germany,DEU,Heiningen,EDSH,Backnang,48.91972222222222,9.455277777777777
Germany,DEU,Binningen,EDSI,Binningen,47.799166666666665,8.7205
Germany,DEU,Sundheim,EDSK,Kehl,48.56166666666666,7.8438888888888885
Germany,DEU,Blumberg,EDSL,Blumberg,47.845,8.565666666666667
Germany,DEU,Neuhausen Ob Eck,EDSN,Neuhausen Ob Eck,47.97694444444445,8.905166666666666
Germany,DEU,Nortel,EDSO,Gruibingen,48.62116666666667,9.655833333333334
Germany,DEU,Stahringen,EDSR,Radolfzell,47.80277777777778,8.979722222222222
Germany,DEU,Hahnweide,EDST,Hahnweide,48.63183333333333,9.429499999999999
Germany,DEU,Wachtersberg,EDSV,Wachtersberg,48.61516666666667,8.755666666666666
Germany,DEU,Altdorf-Wallburg,EDSW,Altdorf-Wallburg,48.26983333333333,7.8421666666666665
Germany,DEU,Zepfenhan,EDSZ,Rottweil,48.186499999999995,8.721166666666667
Germany,DEU,Oos,EDTB,Baden,48.79194444444444,8.186666666666667
Germany,DEU,Bruchsal,EDTC,Bruchsal,49.135,8.563611111111111
Germany,DEU,Villingen,EDTD,Donaueschingen,47.97351944444445,8.522111111111112
Germany,DEU,Freiburg i. Br.,EDTF,Freiburg i. Br.,48.0205,7.833666666666667
Germany,DEU,Bremgarten,EDTG,Bremgarten,47.903166666666664,7.6178333333333335
Germany,DEU,Heubach,EDTH,Heubach,48.80222222222222,9.9275
Germany,DEU,Sinsheim,EDTK,Sinsheim,49.248333333333335,8.894666666666666
Germany,DEU,Lahr,EDTL,Lahr,48.36925,7.827722222222222
Germany,DEU,Hohentengen,EDTM,Mengen,48.053888888888885,9.372777777777777
Germany,DEU,Nabern/Teck,EDTN,Nabern/Teck,48.61266666666667,9.477166666666667
Germany,DEU,Offenburg,EDTO,Offenburg,48.44983333333333,7.924666666666667
Germany,DEU,Pfullendorf,EDTP,Pfullendorf,47.9085,9.251666666666667
Germany,DEU,Pattonville,EDTQ,Pattonville,48.86388888888889,9.224166666666667
Germany,DEU,Rheinfelden,EDTR,Herten,47.559999999999995,7.748333333333333
Germany,DEU,Schwenningen Am Neckar,EDTS,Schwenningen Am Neckar,48.065666666666665,8.571333333333333
Germany,DEU,Saulgau,EDTU,Saulgau,48.029444444444444,9.507222222222222
Germany,DEU,Schramberg,EDTW,Winzeln,48.27916666666667,8.428333333333333
Germany,DEU,Weckrieden,EDTX,Schwabisch Hall,49.12416666666667,9.781166666666667
Germany,DEU,Schwabisch Hall,EDTY,Schwabisch Hall,49.118316666666665,9.783955555555556
Germany,DEU,Konstanz,EDTZ,Konstanz,47.68194444444444,9.137222222222222
Germany,DEU,Ferchesar,EDUA,Stechow,52.650555555555556,12.487777777777778
Germany,DEU,Lonnewitz,EDUF,Falkenberg,51.547777777777775,13.228055555555555
Germany,DEU,Oberrissdorf,EDUO,Oberrissdorf,51.5425,11.595833333333333
Germany,DEU,Schacksdorf,EDUS,Finsterwalde,51.6075,13.738055555555555
Germany,DEU,Tutow,EDUW,Tutow,53.9175,13.220333333333333
Germany,DEU,Sedlitzer See,EDUY,Welzow,51.55777777777777,14.105
Germany,DEU,Zerbst,EDUZ,Zerbst,52.00083333333333,12.149166666666666
Germany,DEU,Bad Gandersheim,EDVA,Bad Gandersheim,51.852833333333336,10.0265
Germany,DEU,Arloh,EDVC,Celle,52.68783333333333,10.112333333333334
Germany,DEU,Braunschweig-Wolfsburg,EDVE,Braunschweig-Wolfsburg,52.319361111111114,10.55888888888889
Germany,DEU,Borkhausen,EDVF,Blomberg,51.918,9.113333333333333
Germany,DEU,Mengeringhausen,EDVG,Mengeringhausen,51.37638888888889,8.981111111111112
Germany,DEU,Hodenhagen,EDVH,Hodenhagen,52.7625,9.608333333333333
Germany,DEU,Hoxter-Holzminden,EDVI,Hoxter-Holzminden,51.80638888888888,9.378333333333334
Germany,DEU,Schaferstuhl,EDVJ,Salzgitter,52.02861111111111,10.368333333333334
Germany,DEU,Kassel-Calden,EDVK,Kassel-Calden,51.420791666666666,9.392158333333333
Germany,DEU,Holleberg,EDVL,Holleberg,51.611111111111114,9.397499999999999
Germany,DEU,Hildesheim,EDVM,Hildesheim,52.17983333333333,9.945666666666668
Germany,DEU,Northeim,EDVN,Northeim,51.70666666666667,10.0395
Germany,DEU,Wilsche,EDVQ,Wilsche,52.524499999999996,10.462833333333332
Germany,DEU,Rinteln,EDVR,Rinteln,52.17527777777777,9.053333333333335
Germany,DEU,Drutte,EDVS,Salzgitter,52.15416666666667,10.426499999999999
Germany,DEU,Ithwiesen,EDVT,Ithwiesen,51.95133333333334,9.662166666666668
Germany,DEU,Uelzen,EDVU,Uelzen,52.98316666666667,10.465333333333332
Germany,DEU,Hameln-Pyrmont,EDVW,Bad Pyrmont,51.9675,9.293055555555556
Germany,DEU,Porta Westfalica,EDVY,Porta Westfalica,52.222166666666666,8.862833333333333
Germany,DEU,Bremerhaven,EDWB,Bremerhaven,53.507080555555554,8.572877777777778
Germany,DEU,Damme,EDWC,Damme,52.487500000000004,8.186111111111112
Germany,DEU,Emden,EDWE,Emden,53.390975,7.2255972222222224
Germany,DEU,Papenburg,EDWF,Leer,53.27194444444444,7.441944444444444
Germany,DEU,Wangerooge,EDWG,Wangerooge,53.78638888888889,7.912222222222223
Germany,DEU,Hatten,EDWH,Oldenburg,53.069,8.313500000000001
Germany,DEU,Jadeweser Airport,EDWI,Wilhelmshaven,53.503008333333334,8.052827777777779
Germany,DEU,Juist,EDWJ,Juist,53.68066666666667,7.057833333333333
Germany,DEU,Karlshofen,EDWK,Karlshofen,53.33277777777778,9.027777777777779
Germany,DEU,Langeoog,EDWL,Langeoog,53.74283333333334,7.498666666666667
Germany,DEU,Weser-Wumme,EDWM,Weser-Wumme,53.053999999999995,9.208666666666666
Germany,DEU,Lingen,EDWN,Nordhorn,52.4575,7.182666666666667
Germany,DEU,Atterheide,EDWO,Osnabruck,52.28633333333333,7.973333333333334
Germany,DEU,Wiefelstede/Conneforde,EDWP,Wiefelstede/Conneforde,53.32138888888889,8.073611111111111
Germany,DEU,Atlas Airfield,EDWQ,Ganderkesee,53.036,8.505166666666666
Germany,DEU,Borkum,EDWR,Borkum,53.595555555555556,6.7091666666666665
Germany,DEU,Norden-Norddeich,EDWS,Norden-Norddeich,53.63305555555556,7.189444444444445
Germany,DEU,Blexen,EDWT,Blexen,53.538333333333334,8.538333333333334
Germany,DEU,Varrelbusch,EDWU,Varrelbusch,52.90861111111111,8.042777777777777
Germany,DEU,Scharnhorst,EDWV,Verden,52.96516666666667,9.284166666666666
Germany,DEU,Felde,EDWX,Westerstede,53.28883333333333,7.931333333333334
Germany,DEU,Norderney,EDWY,Norderney,53.706944444444446,7.228611111111111
Germany,DEU,Baltrum,EDWZ,Baltrum,53.72527777777778,7.372222222222222
Germany,DEU,Achmer,EDXA,Achmer,52.3775,7.913611111111112
Germany,DEU,Busum,EDXB,Heide,54.15333333333333,8.901666666666667
Germany,DEU,Kropp,EDXC,Schleswig,54.4255,9.5405
Germany,DEU,Bad Essen,EDXD,Bohmte,52.35138888888889,8.32611111111111
Germany,DEU,Eschendorf,EDXE,Rheine,52.27583333333333,7.491333333333333
Germany,DEU,Schaferhaus,EDXF,Flensburg,54.77333333333333,9.378833333333334
Germany,DEU,Melle-Gronegau,EDXG,Melle-Gronegau,52.200833333333335,8.377666666666666
Germany,DEU,Dune,EDXH,Helgoland,54.18527777777778,7.9158333333333335
Germany,DEU,Holzbalge,EDXI,Nienburg,52.70966666666667,9.1625
Germany,DEU,Schwesing,EDXJ,Husum,54.51,9.138333333333334
Germany,DEU,Leck,EDXK,Leck,54.79,8.9615
Germany,DEU,Barssel,EDXL,Barssel,53.1635,7.792666666666666
Germany,DEU,St Michaelisdonn,EDXM,St Michaelisdonn,53.97833333333333,9.143333333333333
Germany,DEU,Nordholz-Spieka,EDXN,Nordholz-Spieka,53.76694444444444,8.643611111111111
Germany,DEU,St Peter-Ording,EDXO,St Peter-Ording,54.309,8.686833333333334
